timestamp,cpu_usage,gpu_usage,ram_usage,temperature,battery_level,fps,network_usage,background_processes,app_usage,performance_mode,overheating_risk,fps_drop_risk,battery_drain_risk,performance_degradation
2026-01-01 00:46:00,47.72,27.63,37.77,41.93,78.1,60.3,18.27,19,idle,balanced,0,0,0,0
2026-01-01 00:46:02,46.42,27.39,35.31,42.35,78.09,59.1,15.33,20,browsing,smart_ai,1,0,0,1
2026-01-01 00:46:04,60.21,43.83,39.32,42.73,78.09,53.9,21.99,22,heavy,performance,1,0,0,1
2026-01-01 00:46:06,58.89,45.54,35.93,42.86,78.08,57.1,19.55,21,browsing,balanced,1,0,0,1
2026-01-01 00:46:08,57.27,46.88,37.49,42.69,78.08,59.1,22.97,20,gaming,performance,0,1,0,1
2026-01-01 00:46:10,59.24,45.16,40.73,42.18,78.07,59.9,23.61,16,browsing,smart_ai,1,0,0,1
2026-01-01 00:46:12,71.26,46.34,45.46,42.53,78.07,59.0,27.97,21,gaming,smart_ai,0,1,0,1
2026-01-01 00:46:14,58.39,41.05,44.22,42.05,78.06,61.0,29.2,22,idle,balanced,1,0,0,1
2026-01-01 00:46:16,64.13,53.05,49.55,41.73,78.06,54.5,30.05,23,heavy,smart_ai,0,0,0,0
2026-01-01 00:46:18,59.38,46.74,48.56,42.23,78.05,59.8,29.68,18,browsing,performance,1,0,0,1
2026-01-01 00:46:20,53.23,45.28,47.52,42.58,78.05,59.1,26.77,15,idle,balanced,1,0,0,1
2026-01-01 00:46:22,50.88,37.02,45.5,42.56,78.04,58.9,26.06,16,idle,balanced,1,0,0,1
2026-01-01 00:46:24,46.63,30.67,45.63,42.6,78.04,59.6,22.69,14,idle,balanced,1,0,0,1
2026-01-01 00:46:26,46.3,26.69,45.66,41.54,78.03,59.6,21.49,13,browsing,smart_ai,0,0,0,0
2026-01-01 00:46:28,46.06,24.0,44.8,41.31,78.03,61.0,22.16,14,browsing,smart_ai,1,1,0,0
2026-01-01 00:46:30,50.65,41.02,47.52,41.11,78.02,58.8,25.3,18,gaming,smart_ai,0,0,0,0
2026-01-01 00:46:32,44.91,36.73,45.67,41.05,78.02,58.2,26.18,21,browsing,performance,0,0,0,0
2026-01-01 00:46:34,32.81,39.45,45.8,40.08,78.01,57.8,22.15,22,idle,balanced,0,0,0,0
2026-01-01 00:46:36,40.29,44.12,49.83,39.84,78.01,61.3,22.27,18,gaming,performance,0,0,0,0
2026-01-01 00:46:38,42.32,49.48,51.53,39.76,78.0,60.2,23.75,16,gaming,balanced,0,0,0,0
2026-01-01 00:46:40,43.11,42.73,48.39,39.81,78.0,59.6,23.22,16,idle,balanced,0,0,0,0
2026-01-01 00:46:42,39.19,27.57,46.52,39.72,77.99,60.8,24.98,17,idle,smart_ai,0,0,0,0
2026-01-01 00:46:44,35.78,23.49,48.34,39.8,77.99,60.2,20.98,14,idle,smart_ai,0,0,0,0
2026-01-01 00:46:46,33.86,36.55,49.28,39.71,77.98,59.9,25.88,14,gaming,smart_ai,0,0,0,0
2026-01-01 00:46:48,41.06,43.61,48.87,39.28,77.98,59.3,26.48,15,gaming,smart_ai,0,0,0,0
2026-01-01 00:46:50,39.67,42.68,45.83,39.25,77.97,59.9,22.27,20,browsing,smart_ai,0,0,0,0
2026-01-01 00:46:52,36.33,51.74,50.3,39.53,77.97,60.1,26.68,19,gaming,smart_ai,0,0,0,0
2026-01-01 00:46:54,43.7,54.77,52.04,39.63,77.96,59.1,24.44,23,gaming,balanced,0,0,0,0
2026-01-01 00:46:56,59.92,59.14,55.65,39.83,77.96,60.5,26.15,25,gaming,smart_ai,0,0,0,0
2026-01-01 00:46:58,69.83,58.73,64.21,40.03,77.95,55.1,26.99,25,heavy,smart_ai,0,0,0,0
2026-01-01 00:47:00,64.07,53.67,59.46,40.01,77.95,57.3,17.86,23,idle,smart_ai,0,0,0,0
2026-01-01 00:47:02,58.06,45.14,52.91,40.17,77.94,59.9,14.05,18,idle,smart_ai,0,0,0,0
2026-01-01 00:47:04,51.22,45.1,49.04,40.41,77.94,61.4,11.82,17,browsing,smart_ai,0,0,0,0
2026-01-01 00:47:06,49.74,44.47,44.15,39.96,77.93,61.3,12.1,17,idle,smart_ai,0,0,0,0
2026-01-01 00:47:08,51.19,36.06,44.31,39.89,77.93,60.6,14.93,19,browsing,smart_ai,0,0,0,0
2026-01-01 00:47:10,58.66,43.65,49.48,40.07,77.92,54.4,17.58,21,heavy,smart_ai,0,0,0,0
2026-01-01 00:47:12,54.71,35.7,43.65,39.6,77.92,58.7,13.62,19,idle,smart_ai,0,0,0,0
2026-01-01 00:47:14,47.62,26.72,37.23,39.62,77.91,60.1,13.74,19,idle,balanced,0,0,0,0
2026-01-01 00:47:16,47.3,26.17,39.4,40.03,77.91,59.3,16.24,18,browsing,balanced,0,0,0,0
2026-01-01 00:47:18,53.83,38.53,44.19,39.78,77.9,54.5,16.95,18,heavy,smart_ai,0,0,0,0
2026-01-01 00:47:20,55.83,37.88,42.12,39.53,77.9,59.1,14.5,20,browsing,smart_ai,0,0,0,0
2026-01-01 00:47:22,52.27,43.72,41.73,39.41,77.89,60.9,9.56,20,browsing,smart_ai,0,0,0,0
2026-01-01 00:47:24,41.83,29.63,38.98,39.65,77.89,60.2,8.71,13,idle,performance,0,0,0,0
2026-01-01 00:47:26,37.18,25.81,38.13,39.28,77.88,60.8,6.17,13,idle,smart_ai,0,0,0,0
2026-01-01 00:47:28,46.47,29.18,45.31,38.87,77.88,55.7,10.54,15,heavy,performance,0,0,0,0
2026-01-01 00:47:30,39.99,34.44,49.34,39.33,77.87,55.0,13.0,19,heavy,smart_ai,0,0,0,0
2026-01-01 00:47:32,34.22,34.6,46.21,39.04,77.87,60.9,13.15,19,idle,performance,0,0,0,0
2026-01-01 00:47:34,41.11,43.82,54.37,39.12,77.86,54.6,21.81,22,heavy,smart_ai,0,0,0,0
2026-01-01 00:47:36,44.39,54.68,53.56,39.35,77.86,61.1,25.51,20,gaming,balanced,0,0,0,0
2026-01-01 00:47:38,45.52,59.4,58.18,39.12,77.85,55.3,23.31,24,heavy,smart_ai,0,0,0,0
2026-01-01 00:47:40,41.66,52.83,57.19,39.41,77.85,60.5,25.15,24,browsing,balanced,0,0,0,0
2026-01-01 00:47:42,46.45,41.07,54.49,39.41,77.84,59.8,25.12,23,browsing,smart_ai,0,0,0,0
2026-01-01 00:47:44,48.03,33.17,56.9,39.3,77.84,60.3,22.98,22,browsing,performance,0,0,0,0
2026-01-01 00:47:46,49.94,39.52,59.27,38.62,77.83,59.7,22.19,27,gaming,performance,0,0,0,0
2026-01-01 00:47:48,48.14,40.79,55.25,38.7,77.83,60.4,22.53,28,idle,performance,0,0,0,0
2026-01-01 00:47:50,44.37,33.38,52.56,38.46,77.82,60.4,21.49,25,idle,performance,0,0,0,0
2026-01-01 00:47:52,39.35,29.55,50.04,38.13,77.82,59.6,16.16,25,browsing,smart_ai,0,0,0,0
2026-01-01 00:47:54,46.03,36.68,51.52,38.1,77.81,59.2,19.0,22,gaming,smart_ai,0,0,0,0
2026-01-01 00:47:56,41.71,29.85,51.05,38.27,77.81,60.0,13.13,18,idle,smart_ai,0,0,0,0
2026-01-01 00:47:58,48.69,43.07,53.96,38.39,77.8,60.2,15.22,19,gaming,balanced,0,0,0,0
2026-01-01 00:48:00,51.39,44.71,57.34,38.91,77.8,55.8,15.24,20,heavy,smart_ai,1,1,0,0
2026-01-01 00:48:02,48.85,45.27,56.07,38.91,77.79,60.8,14.0,18,idle,smart_ai,0,0,0,0
2026-01-01 00:48:04,53.02,49.28,59.76,38.58,77.79,60.5,20.27,22,gaming,performance,0,0,0,0
2026-01-01 00:48:06,52.59,41.86,58.35,39.05,77.78,59.5,20.55,21,browsing,balanced,0,0,0,0
2026-01-01 00:48:08,55.0,46.32,61.1,38.86,77.78,53.9,20.8,23,heavy,balanced,0,0,0,0
2026-01-01 00:48:10,43.14,31.7,58.43,38.56,77.77,59.8,20.75,18,idle,performance,0,0,0,0
2026-01-01 00:48:12,42.16,34.92,61.34,38.57,77.77,60.0,20.5,20,gaming,performance,0,0,0,0
2026-01-01 00:48:14,52.81,52.12,61.59,39.13,77.76,61.0,21.98,16,gaming,performance,0,0,0,0
2026-01-01 00:48:16,56.13,54.95,64.32,39.18,77.76,54.4,30.77,20,heavy,balanced,0,0,0,0
2026-01-01 00:48:18,50.87,56.08,65.69,39.68,77.75,59.6,29.26,21,gaming,smart_ai,0,0,0,0
2026-01-01 00:48:20,51.14,44.53,57.8,40.11,77.75,59.0,33.49,18,browsing,performance,0,0,0,0
2026-01-01 00:48:22,53.97,49.82,54.62,41.04,77.74,59.6,29.7,17,gaming,balanced,0,0,0,0
2026-01-01 00:48:24,60.08,55.51,55.41,40.72,77.74,56.1,29.28,15,heavy,balanced,0,0,0,0
2026-01-01 00:48:26,61.72,56.08,60.75,40.66,77.73,59.7,29.29,15,gaming,performance,0,0,0,0
2026-01-01 00:48:28,56.48,44.8,54.91,40.83,77.73,61.1,23.44,13,idle,balanced,0,0,0,0
2026-01-01 00:48:30,66.92,47.87,57.81,41.44,77.72,55.1,25.18,15,heavy,balanced,0,0,0,0
2026-01-01 00:48:32,65.17,52.99,57.04,41.76,77.72,60.0,25.86,20,gaming,performance,0,0,0,0
2026-01-01 00:48:34,60.85,55.64,59.51,41.65,77.71,61.0,24.1,21,gaming,smart_ai,0,0,0,0
2026-01-01 00:48:36,53.48,49.14,54.48,41.68,77.71,59.5,18.79,20,idle,smart_ai,0,0,0,0
2026-01-01 00:48:38,56.92,49.5,56.75,41.59,77.7,61.6,27.19,23,gaming,smart_ai,0,0,0,0
2026-01-01 00:48:40,58.96,48.33,53.81,41.07,77.7,59.0,23.33,24,browsing,performance,0,0,0,0
2026-01-01 00:48:42,62.39,48.95,51.8,41.84,77.69,60.5,26.31,23,gaming,smart_ai,0,0,0,0
2026-01-01 00:48:44,54.73,41.43,47.91,42.4,77.69,58.0,22.54,22,idle,performance,0,1,0,1
2026-01-01 00:48:46,57.3,49.7,47.0,43.0,77.68,56.6,19.52,21,gaming,smart_ai,1,0,0,1
2026-01-01 00:48:48,58.87,55.94,51.82,43.09,77.68,51.4,22.17,22,heavy,smart_ai,1,0,0,1
2026-01-01 00:48:50,57.22,49.55,48.56,43.69,77.67,55.5,17.98,18,idle,performance,1,0,0,1
2026-01-01 00:48:52,67.81,60.81,55.58,43.94,77.67,51.5,19.91,22,heavy,smart_ai,1,0,0,1
2026-01-01 00:48:54,57.76,49.55,52.41,44.51,77.66,54.5,18.04,22,browsing,smart_ai,1,0,0,1
2026-01-01 00:48:56,65.44,59.13,53.56,44.53,77.66,50.2,22.31,24,heavy,smart_ai,0,1,0,1
2026-01-01 00:48:58,70.16,60.86,57.58,44.89,77.65,55.1,21.12,25,gaming,balanced,1,0,0,1
2026-01-01 00:49:00,75.7,60.18,58.95,45.43,77.65,53.5,21.44,28,gaming,balanced,1,0,1,1
2026-01-01 00:49:02,73.71,54.87,58.3,45.82,77.64,52.9,22.18,29,gaming,smart_ai,1,0,1,1
2026-01-01 00:49:04,76.07,57.75,62.48,45.75,77.64,48.0,22.47,27,heavy,smart_ai,1,0,1,1
2026-01-01 00:49:06,66.45,51.98,57.81,45.57,77.63,52.7,21.13,22,browsing,smart_ai,1,0,0,1
2026-01-01 00:49:08,51.64,48.78,55.42,45.11,77.63,54.2,21.52,21,browsing,balanced,1,0,0,1
2026-01-01 00:49:10,62.98,57.04,56.06,45.02,77.62,52.5,25.71,22,gaming,smart_ai,0,1,0,1
2026-01-01 00:49:12,68.08,50.45,58.95,44.88,77.62,54.8,27.17,22,gaming,balanced,1,0,0,1
2026-01-01 00:49:14,66.33,54.98,58.19,45.23,77.61,52.8,26.91,20,gaming,smart_ai,1,0,0,1
2026-01-01 00:49:16,68.26,53.1,57.59,45.94,77.61,53.0,27.73,21,gaming,smart_ai,1,0,0,1
2026-01-01 00:49:18,64.5,47.78,56.47,45.67,77.6,54.2,26.18,22,browsing,balanced,1,0,0,1
2026-01-01 00:49:20,72.36,53.08,56.13,46.07,77.6,53.6,20.17,22,gaming,performance,1,0,0,1
2026-01-01 00:49:22,64.93,45.26,48.96,45.77,77.59,50.6,20.31,23,idle,smart_ai,1,0,0,1
2026-01-01 00:49:24,65.88,41.35,48.16,46.06,77.59,51.6,16.66,21,browsing,balanced,1,0,0,1
2026-01-01 00:49:26,58.95,33.5,45.64,45.57,77.58,52.6,15.68,20,idle,balanced,1,0,0,1
2026-01-01 00:49:28,52.41,34.41,45.32,44.85,77.58,54.8,14.31,19,browsing,smart_ai,1,0,0,1
2026-01-01 00:49:30,46.48,28.24,44.93,44.9,77.57,54.4,17.26,20,browsing,smart_ai,1,0,0,1
2026-01-01 00:49:32,36.73,23.34,46.57,44.35,77.57,52.6,22.42,20,browsing,smart_ai,1,0,0,1
2026-01-01 00:49:34,39.74,26.94,50.59,44.36,77.56,55.6,22.24,18,gaming,balanced,0,1,0,1
2026-01-01 00:49:36,38.89,30.16,47.92,44.41,77.56,54.8,23.56,16,browsing,smart_ai,1,0,0,1
2026-01-01 00:49:38,38.36,30.46,45.38,44.39,77.55,55.2,22.14,15,browsing,smart_ai,1,0,0,1
2026-01-01 00:49:40,38.84,23.31,42.88,43.99,77.55,56.0,21.05,13,idle,smart_ai,1,0,0,1
2026-01-01 00:49:42,25.96,17.44,38.13,43.81,77.54,56.4,19.09,13,browsing,smart_ai,1,0,0,1
2026-01-01 00:49:44,25.2,10.23,38.08,43.61,77.54,55.8,15.27,12,idle,smart_ai,1,0,0,1
2026-01-01 00:49:46,18.15,12.58,38.05,43.41,77.53,58.1,21.23,8,idle,smart_ai,0,1,0,1
2026-01-01 00:49:48,26.88,15.82,45.21,43.29,77.53,56.7,21.01,13,gaming,smart_ai,1,0,0,1
2026-01-01 00:49:50,35.91,26.26,51.16,43.45,77.52,58.2,21.23,10,gaming,performance,1,0,0,1
2026-01-01 00:49:52,42.19,30.17,54.81,42.82,77.52,59.2,22.36,12,gaming,smart_ai,1,0,0,1
2026-01-01 00:49:54,43.58,28.53,51.92,43.08,77.51,58.4,23.33,13,browsing,balanced,1,0,0,1
2026-01-01 00:49:56,42.74,27.2,46.65,42.57,77.51,58.7,16.44,13,browsing,smart_ai,1,0,0,1
2026-01-01 00:49:58,45.5,34.81,51.24,41.96,77.5,55.3,18.63,11,heavy,smart_ai,0,0,0,0
2026-01-01 00:50:00,42.08,34.11,48.74,41.76,77.5,60.2,16.65,12,browsing,smart_ai,0,0,0,0
2026-01-01 00:50:02,35.71,29.92,51.2,41.73,77.49,60.3,14.47,12,browsing,performance,0,0,0,0
2026-01-01 00:50:04,31.69,30.13,49.67,41.5,77.49,60.0,11.9,13,idle,smart_ai,0,0,0,0
2026-01-01 00:50:06,34.06,28.25,50.24,41.56,77.48,59.2,12.39,13,browsing,smart_ai,0,0,0,0
2026-01-01 00:50:08,30.25,26.11,50.98,41.78,77.48,60.9,15.12,14,browsing,balanced,0,0,0,0
2026-01-01 00:50:10,28.56,27.45,46.04,41.46,77.47,61.1,13.62,16,browsing,balanced,0,0,0,0
2026-01-01 00:50:12,34.07,36.03,45.8,41.78,77.47,58.9,11.24,19,gaming,balanced,0,0,0,0
2026-01-01 00:50:14,34.2,32.4,48.07,41.91,77.46,59.6,11.4,21,browsing,smart_ai,0,0,0,0
2026-01-01 00:50:16,36.47,43.82,49.72,41.61,77.46,61.1,15.65,18,gaming,balanced,0,0,0,0
2026-01-01 00:50:18,41.82,43.32,53.61,42.11,77.45,60.3,14.77,20,gaming,balanced,1,0,0,1
2026-01-01 00:50:20,46.59,47.03,54.35,42.14,77.45,59.7,9.09,20,gaming,performance,1,0,0,1
2026-01-01 00:50:22,50.3,51.86,51.93,42.31,77.44,59.4,12.96,17,gaming,balanced,1,0,0,1
2026-01-01 00:50:24,50.57,48.58,55.68,42.22,77.44,54.4,12.84,17,heavy,smart_ai,1,0,0,1
2026-01-01 00:50:26,35.25,37.11,49.78,41.97,77.43,59.9,13.5,15,idle,balanced,0,0,0,0
2026-01-01 00:50:28,34.17,35.86,48.36,42.04,77.43,60.0,8.54,15,idle,performance,1,0,0,1
2026-01-01 00:50:30,29.79,37.19,45.04,41.91,77.42,61.4,6.11,14,idle,performance,0,0,0,0
2026-01-01 00:50:32,44.61,43.17,50.29,42.34,77.42,58.8,11.67,15,gaming,performance,1,0,0,1
2026-01-01 00:50:34,58.83,54.47,55.48,42.71,77.41,52.9,21.07,15,heavy,smart_ai,1,0,0,1
2026-01-01 00:50:36,53.88,44.65,52.63,43.23,77.41,58.0,19.16,14,idle,smart_ai,1,0,0,1
2026-01-01 00:50:38,58.95,48.61,59.25,43.49,77.4,51.7,22.46,22,heavy,balanced,1,0,0,1
2026-01-01 00:50:40,53.45,48.33,52.96,43.63,77.4,56.1,17.79,22,idle,balanced,1,0,0,1
2026-01-01 00:50:42,54.6,48.31,57.64,43.48,77.39,51.8,15.72,21,heavy,performance,1,0,0,1
2026-01-01 00:50:44,52.54,43.13,56.81,43.19,77.39,57.5,15.75,20,browsing,balanced,1,0,0,1
2026-01-01 00:50:46,49.3,33.52,53.06,43.47,77.38,56.2,14.89,19,idle,smart_ai,1,0,0,1
2026-01-01 00:50:48,49.51,31.49,53.94,44.03,77.38,56.6,15.85,19,browsing,smart_ai,1,0,0,1
2026-01-01 00:50:50,42.08,24.06,49.54,43.98,77.37,55.8,20.3,14,browsing,smart_ai,1,0,0,1
2026-01-01 00:50:52,41.18,25.19,49.91,43.9,77.37,56.6,20.03,15,browsing,smart_ai,1,0,0,1
2026-01-01 00:50:54,40.18,32.87,49.58,43.85,77.36,55.6,18.25,19,browsing,performance,1,0,0,1
2026-01-01 00:50:56,35.46,38.67,51.84,43.9,77.36,56.5,23.81,19,gaming,smart_ai,1,0,0,1
2026-01-01 00:50:58,35.13,39.68,53.13,44.01,77.35,57.0,21.84,19,browsing,smart_ai,1,0,0,1
2026-01-01 00:51:00,41.06,38.83,50.68,43.94,77.35,57.2,24.19,17,browsing,performance,1,0,0,1
2026-01-01 00:51:02,47.6,43.47,52.69,44.29,77.34,55.2,22.59,16,gaming,smart_ai,1,0,0,1
2026-01-01 00:51:04,51.01,44.51,52.81,43.98,77.34,55.2,20.67,18,gaming,smart_ai,1,0,0,1
2026-01-01 00:51:06,40.77,38.03,50.69,44.24,77.33,55.3,19.36,18,browsing,smart_ai,1,0,0,1
2026-01-01 00:51:08,32.61,37.96,50.32,44.36,77.33,57.8,14.81,15,browsing,smart_ai,1,0,0,1
2026-01-01 00:51:10,32.79,32.12,44.55,44.14,77.32,55.1,18.06,19,idle,smart_ai,1,0,0,1
2026-01-01 00:51:12,23.58,22.59,40.1,43.74,77.32,55.8,15.07,17,idle,smart_ai,1,0,0,1
2026-01-01 00:51:14,25.88,25.6,46.93,43.46,77.31,56.7,12.0,17,gaming,smart_ai,1,0,0,1
2026-01-01 00:51:16,28.09,25.34,45.26,42.94,77.31,56.9,13.9,17,idle,performance,1,0,0,1
2026-01-01 00:51:18,28.09,27.95,42.07,42.43,77.3,57.5,15.15,18,browsing,smart_ai,1,0,0,1
2026-01-01 00:51:20,33.04,31.14,50.33,42.25,77.3,60.9,16.19,17,gaming,balanced,1,0,0,1
2026-01-01 00:51:22,36.0,30.83,46.49,42.5,77.29,61.5,11.86,17,idle,smart_ai,1,0,0,1
2026-01-01 00:51:24,40.21,32.96,47.34,42.9,77.29,56.4,15.36,16,gaming,performance,1,0,0,1
2026-01-01 00:51:26,46.52,29.93,45.51,43.3,77.28,58.3,16.96,18,browsing,balanced,1,0,0,1
2026-01-01 00:51:28,47.96,40.4,49.54,43.36,77.28,52.8,17.09,21,heavy,performance,1,0,0,1
2026-01-01 00:51:30,45.27,32.38,47.81,43.29,77.27,58.0,9.61,21,browsing,smart_ai,1,0,0,1
2026-01-01 00:51:32,47.68,41.27,50.39,43.15,77.27,57.5,12.92,23,gaming,balanced,1,0,0,1
2026-01-01 00:51:34,48.22,44.2,55.52,43.01,77.26,58.3,11.03,19,gaming,smart_ai,1,0,0,1
2026-01-01 00:51:36,39.07,36.01,53.02,43.28,77.26,55.5,8.05,20,idle,balanced,1,0,0,1
2026-01-01 00:51:38,44.04,47.13,56.16,43.16,77.25,57.5,10.42,18,gaming,smart_ai,1,0,0,1
2026-01-01 00:51:40,53.94,55.03,59.9,43.26,77.25,51.5,16.37,20,heavy,smart_ai,1,0,0,1
2026-01-01 00:51:42,65.11,52.1,59.22,42.83,77.24,58.1,12.44,23,gaming,smart_ai,1,0,0,1
2026-01-01 00:51:44,70.96,54.15,58.06,42.46,77.24,58.4,16.2,21,gaming,performance,1,0,0,1
2026-01-01 00:51:46,80.7,63.99,60.6,42.48,77.23,53.5,24.57,21,heavy,smart_ai,1,0,0,1
2026-01-01 00:51:48,74.58,55.68,56.69,42.34,77.23,59.0,21.11,18,idle,performance,1,0,0,1
2026-01-01 00:51:50,70.64,45.47,50.78,42.81,77.22,59.5,23.01,13,idle,smart_ai,1,0,0,1
2026-01-01 00:51:52,72.1,49.51,51.79,42.98,77.22,57.7,23.79,21,gaming,smart_ai,1,0,0,1
2026-01-01 00:51:54,67.8,46.52,51.66,43.08,77.21,56.7,17.53,21,browsing,balanced,1,0,0,1
2026-01-01 00:51:56,67.81,42.19,56.92,43.14,77.21,59.2,11.96,24,gaming,smart_ai,1,0,0,1
2026-01-01 00:51:58,68.44,52.9,60.06,43.34,77.2,52.8,14.89,23,heavy,performance,1,0,0,1
2026-01-01 00:52:00,61.98,42.07,56.09,43.14,77.2,56.2,16.28,23,browsing,balanced,1,0,0,1
2026-01-01 00:52:02,55.92,39.75,50.95,42.84,77.19,58.6,5.37,21,idle,balanced,1,0,0,1
2026-01-01 00:52:04,61.84,48.48,52.0,42.21,77.19,57.0,10.23,20,gaming,performance,1,0,0,1
2026-01-01 00:52:06,65.89,38.56,50.89,42.74,77.18,58.7,6.17,25,browsing,smart_ai,1,0,0,1
2026-01-01 00:52:08,73.57,42.37,54.64,43.04,77.18,58.6,4.85,25,gaming,smart_ai,1,0,0,1
2026-01-01 00:52:10,73.63,41.03,53.24,42.93,77.17,57.2,1.65,26,browsing,smart_ai,1,0,1,1
2026-01-01 00:52:12,72.95,40.01,56.96,42.79,77.17,57.6,3.67,25,gaming,balanced,1,0,0,1
2026-01-01 00:52:14,66.09,31.71,54.18,42.93,77.16,57.6,2.94,22,idle,performance,1,0,0,1
2026-01-01 00:52:16,67.69,43.53,54.94,43.03,77.16,57.2,7.84,22,gaming,balanced,1,0,0,1
2026-01-01 00:52:18,68.11,36.68,54.08,43.42,77.15,56.7,8.54,22,browsing,smart_ai,1,0,0,1
2026-01-01 00:52:20,68.19,42.39,57.06,43.41,77.15,57.0,11.81,21,gaming,balanced,1,0,0,1
2026-01-01 00:52:22,58.82,33.64,52.17,43.52,77.14,56.7,8.01,19,idle,smart_ai,1,0,0,1
2026-01-01 00:52:24,62.83,39.6,58.55,43.32,77.14,57.2,12.9,18,gaming,smart_ai,1,0,0,1
2026-01-01 00:52:26,73.87,45.68,62.14,43.38,77.13,53.3,13.78,23,heavy,smart_ai,1,0,0,1
2026-01-01 00:52:28,65.97,42.66,55.1,43.5,77.13,56.0,15.54,19,idle,balanced,1,0,0,1
2026-01-01 00:52:30,58.94,35.91,47.46,43.19,77.12,58.1,10.82,16,idle,performance,1,0,0,1
2026-01-01 00:52:32,53.84,35.38,45.41,43.14,77.12,57.9,9.85,14,idle,smart_ai,1,0,0,1
2026-01-01 00:52:34,58.13,36.39,49.58,43.16,77.11,55.5,15.06,14,gaming,balanced,1,0,0,1
2026-01-01 00:52:36,58.24,45.26,51.56,43.35,77.11,56.7,18.96,15,gaming,performance,1,0,0,1
2026-01-01 00:52:38,56.38,40.76,53.09,43.89,77.1,54.0,21.15,13,browsing,balanced,1,0,0,1
2026-01-01 00:52:40,52.21,28.73,49.68,43.56,77.1,56.4,16.98,12,idle,smart_ai,1,0,0,1
2026-01-01 00:52:42,46.8,25.83,47.92,43.56,77.09,58.7,13.84,13,browsing,balanced,1,0,0,1
2026-01-01 00:52:44,54.12,29.62,45.97,42.93,77.09,55.9,20.14,15,gaming,balanced,1,0,0,1
2026-01-01 00:52:46,54.27,32.1,43.92,43.57,77.08,57.2,19.15,18,browsing,balanced,1,0,0,1
2026-01-01 00:52:48,61.55,44.63,51.37,43.48,77.08,52.2,19.55,16,heavy,smart_ai,1,0,0,1
2026-01-01 00:52:50,57.92,42.96,43.45,43.25,77.07,57.5,17.37,20,idle,smart_ai,0,1,0,1
2026-01-01 00:52:52,57.97,46.33,47.98,43.16,77.07,57.2,16.75,20,gaming,smart_ai,1,0,0,1
2026-01-01 00:52:54,53.82,45.11,47.5,42.28,77.06,57.7,14.99,22,browsing,balanced,1,0,0,1
2026-01-01 00:52:56,48.39,42.84,47.57,42.43,77.06,58.6,11.55,19,browsing,performance,1,0,0,1
2026-01-01 00:52:58,64.27,48.74,53.87,42.23,77.05,60.8,12.13,19,gaming,balanced,1,0,0,1
2026-01-01 00:53:00,64.73,48.41,53.81,42.27,77.05,58.9,14.44,18,gaming,smart_ai,1,0,0,1
2026-01-01 00:53:02,70.6,51.31,60.26,42.34,77.04,54.2,23.09,19,heavy,smart_ai,1,0,0,1
2026-01-01 00:53:04,60.63,42.01,55.38,42.14,77.04,60.5,19.78,19,idle,balanced,1,0,0,1
2026-01-01 00:53:06,56.69,34.86,49.35,42.04,77.03,59.9,18.12,19,idle,smart_ai,1,0,0,1
2026-01-01 00:53:08,59.31,37.4,50.52,42.2,77.03,58.9,20.83,20,gaming,smart_ai,1,0,0,1
2026-01-01 00:53:10,67.8,40.37,52.05,41.55,77.02,59.1,18.59,22,gaming,balanced,0,0,0,0
2026-01-01 00:53:12,70.11,39.64,52.22,41.4,77.02,58.8,17.32,20,browsing,smart_ai,0,0,0,0
2026-01-01 00:53:14,58.4,35.76,45.77,41.66,77.01,59.6,14.89,19,idle,balanced,0,0,0,0
2026-01-01 00:53:16,50.02,36.66,39.44,42.03,77.01,59.6,15.72,18,idle,performance,1,0,0,1
2026-01-01 00:53:18,58.67,42.69,45.25,42.38,77.0,54.3,23.35,20,heavy,smart_ai,1,0,0,1
2026-01-01 00:53:20,49.19,36.07,43.99,41.97,77.0,60.8,19.05,17,idle,performance,0,0,0,0
2026-01-01 00:53:22,47.89,30.86,42.25,41.74,76.99,60.1,17.27,17,browsing,smart_ai,0,0,0,0
2026-01-01 00:53:24,47.01,29.59,43.27,42.3,76.99,59.1,11.52,16,idle,balanced,1,0,0,1
2026-01-01 00:53:26,45.68,37.06,42.03,42.35,76.98,58.6,11.01,14,browsing,smart_ai,1,0,0,1
2026-01-01 00:53:28,35.23,38.14,41.61,42.16,76.98,60.7,5.73,13,idle,smart_ai,1,0,0,1
2026-01-01 00:53:30,35.89,40.49,41.76,42.27,76.97,59.0,7.92,16,browsing,balanced,1,0,0,1
2026-01-01 00:53:32,26.29,40.16,38.83,41.75,76.97,59.7,10.9,15,idle,performance,0,0,0,0
2026-01-01 00:53:34,34.79,38.18,39.1,41.37,76.96,61.0,12.86,18,gaming,smart_ai,0,0,0,0
2026-01-01 00:53:36,36.46,30.62,40.12,41.13,76.96,61.0,14.11,17,idle,smart_ai,0,0,0,0
2026-01-01 00:53:38,36.51,30.31,40.33,40.95,76.95,59.5,13.1,20,browsing,balanced,0,0,0,0
2026-01-01 00:53:40,37.43,35.78,44.88,40.83,76.95,55.3,13.09,23,heavy,performance,0,0,0,0
2026-01-01 00:53:42,46.61,43.61,47.48,40.62,76.94,59.7,15.06,24,gaming,smart_ai,0,0,0,0
2026-01-01 00:53:44,44.54,41.51,45.49,40.71,76.94,59.8,15.85,20,browsing,balanced,0,0,0,0
